id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
DE-212019000230-U1,"Antenne mit hoher Verst?rkung und gro?er Bandbreite, die ein eingebautesDifferentialspeiseschema beinhaltet ","Samsung Electronics Co., Ltd.",,2018/8/29,2019/8/27,2020/11/5,,https://patents.google.com/patent/DE212019000230U1/de,https://patentimages.storage.googleapis.com/b9/0c/05/88f68f6d4cc5df/DE212019000230U1_0001.png
DE-102018204367-A1,Verfahren und System zur Autorisierung der Kommunikation eines Netzwerkknotens ,Siemens Schweiz Ag,"Christian Frey, Hilmar Konrad",2018/3/22,2018/3/22,2019/9/26,,https://patents.google.com/patent/DE102018204367A1/de,https://patentimages.storage.googleapis.com/3c/fd/bc/e074970a0c06a1/DE102018204367A1_0001.png
DE-112019004117-T5,Verfahren und vorrichtung f?r zufallszugriffsverfahren mit einer best?tigung in einem drahtlosen kommunikationssystem ,Lg Electronics Inc.,"Youngdae Lee, Hyunjung CHOE",2018/10/7,2019/10/7,2021/5/27,,https://patents.google.com/patent/DE112019004117T5/de,https://patentimages.storage.googleapis.com/99/5e/03/264ad52649cc84/DE112019004117T5_0002.png
DE-102019129613-A1,Schnittstellenschaltkreise mit mehreren gleichstrom-stromversorgungskontakten ,Intel Corporation,Bradley Saunders,2018/12/12,2019/11/4,2020/6/18,,https://patents.google.com/patent/DE102019129613A1/de,https://patentimages.storage.googleapis.com/9d/f0/25/ac9d6310219e40/DE102019129613A1_0001.png
DE-112020000067-T5,Roboter-mehrfachgreiferbaugruppen und -verfahren zum greifen und halten von objekten ,"Mujin, Inc.","Rosen Nikolaev Diankov, Hironori MIZOGUCHI",2019/8/21,2020/8/20,2021/5/20,,https://patents.google.com/patent/DE112020000067T5/de,https://patentimages.storage.googleapis.com/c4/d7/77/f7c3f46842b47d/DE112020000067T5_0001.png
DE-102019100292-A1,Neuronalnetz-Verarbeitungseinheit mit Approximationsmultiplizierer und System-on-Chip mit einer solchen Einheit ,"Samsung Electronics Co., Ltd.",Jun-Seok Park,2018/1/9,2019/1/8,2019/7/11,,https://patents.google.com/patent/DE102019100292A1/de,https://patentimages.storage.googleapis.com/31/29/27/1d766f05fdf3f7/DE102019100292A1_0013.png
DE-102019130043-A1,Robotersystem mit fehlererkennung und dynamischem packmechanismus ,"Mujin, Inc.","Rosen Nikolaev Diankov, Denys Kanunikov",2019/5/31,2019/11/7,2020/12/3,,https://patents.google.com/patent/DE102019130043A1/de,https://patentimages.storage.googleapis.com/9d/f6/35/68dde3696645b4/DE102019130043A1_0001.png
DE-102019113534-A1,Verfahren und System zur Zeitdom?nen-Merkmalsextraktion f?r die automatische Spracherkennung ,Intel Corporation,"Suyoung BANG, Muhammad Khellah, Somnath Paul, Charles Augustine, Turbo Majumder, Wootaek Lim, Tobias Bocklet, David Pearce",2018/6/28,2019/5/21,2020/1/2,,https://patents.google.com/patent/DE102019113534A1/de,https://patentimages.storage.googleapis.com/be/6e/a5/2d1193713b9fa5/DE102019113534A1_0013.png
DE-102020102232-A1,Verbessern der diagnostikf?higkeiten von datenverarbeitungssystemen durch kombinieren von variablenpatrouillierungs-api und vergleichsmechanismus von variablen ,Intel Corporation,"Rajesh Banginwar, Ramkumar Jayaraman, Nabajit Deka, Riccardo Mariani",2019/3/29,2020/1/30,2020/10/1,,https://patents.google.com/patent/DE102020102232A1/de,https://patentimages.storage.googleapis.com/2b/c8/8f/7f2c22a1442fd7/DE102020102232A1_0002.png
DE-202019005487-U1,"Antennenmodul, enthaltend dielektrisches Material und elektronische Vorrichtung, enthaltend das Antennenmodul ","Samsung Electronics Co., Ltd.",,2018/4/18,2019/3/29,2020/11/5,,https://patents.google.com/patent/DE202019005487U1/de,https://patentimages.storage.googleapis.com/09/91/a1/7b89b4d7e4859e/DE202019005487U1_0001.png
DE-202021102723-U1,"Elektronische Vorrichtung, die eine Anzeige aufweist, zum Ausgleichen des Einbrennens der Anzeige ","Samsung Electronics Co., Ltd.",,2020/7/31,2021/5/19,2021/7/6,,https://patents.google.com/patent/DE202021102723U1/de,https://patentimages.storage.googleapis.com/0f/15/0f/4c048c74ccea68/DE202021102723U1_0001.png
DE-102019204760-A1,System und verfahren zur weitergabe eines standortes einesfahrzeugs ,"Hyundai Motor Company, Kia Motors Corporation",Dong Jin Kim,2018/10/24,2019/4/3,2020/4/30,,https://patents.google.com/patent/DE102019204760A1/de,https://patentimages.storage.googleapis.com/c4/92/1c/96f44f2c213b31/DE102019204760A1_0001.png
DE-102018000883-A1,"Biofeedbacksystem, dessen Verwendung und Verfahren zur Pr?vention, Diagnose und Therapie von Stress und kognitivem Leistungsabfall bedingt durch der Unterhaltung, Kommunikation und Datenverarbeitung dienenden, elektronischen Bildschirmger?ten ",Louis Samuel Seidel,"Louis Samuel Seidel, Felix Duhan, Lea Haupt",2018/2/3,2018/2/3,2019/8/8,,https://patents.google.com/patent/DE102018000883A1/de,https://patentimages.storage.googleapis.com/cb/42/40/0445987087f727/DE102018000883A1_0001.png
DE-102019100436-A1,System zum dynamischen zuweisen von diensten zwischen steuerungen in einem automobil ,"Ford Global Technologies, Llc","Raghu Prabhudeva, Aishwarya Vasu",2018/1/12,2019/1/9,2019/7/18,,https://patents.google.com/patent/DE102019100436A1/de,https://patentimages.storage.googleapis.com/98/85/64/eda8e8278532d7/DE102019100436A1_0001.png
DE-102020201347-A1,Technologien zum abgleichen von sicherheitsanforderungen von funktion-als-dienst in edge-clouds ,Intel Corporation,"Kshitij Arun Doshi, Francesc Guim Bernat, Suraj Prabhakaran, Ned Smith",2019/3/29,2020/2/4,2020/10/1,,https://patents.google.com/patent/DE102020201347A1/de,https://patentimages.storage.googleapis.com/d3/87/6b/eed510296cece6/DE102020201347A1_0001.png
DE-102020125476-A1,Verfahren und vorrichtungen zum bestimmen einer herkunft f?r datenlieferketten ,Intel Corporation,"Sanjay Bakshi, Mona Vij, Kapil Sood, Ned M. Smith, Nilesh Jain, Rajesh Poornachandran, Kshitij A. Doshi, Adrian Hoban, Francesc Guim Bernat, Trevor Cooper, Brian Andrew Keating, Paul O'Neill, Ben McCahill, Marcin Spoczynski",2019/12/20,2020/9/30,2021/6/24,,https://patents.google.com/patent/DE102020125476A1/de,https://patentimages.storage.googleapis.com/6a/7e/33/c04d984009fcca/DE102020125476A1_0001.png
DE-112019002883-T5,Vorrichtung und verfahren f?r proaktives leistungsmanagement ,Intel Corporation,"Chee Lim Nge, Amit Jain, Anant S. Deval, Nimrod ANGEL, Fabrice Paillet, Michael Zelikson, Sergio Carlo RODRIGUEZ",2018/12/21,2019/10/21,2021/4/1,,https://patents.google.com/patent/DE112019002883T5/de,https://patentimages.storage.googleapis.com/98/d2/1c/014a8591abb491/DE112019002883T5_0001.png
DE-102019000833-A1,Verfahren und Systeme f?r eine sichere biometrische Authentifizierung ,Avago Technologies International Sales Pte. Limited,Sreenadh KARETI,2018/4/23,2019/2/5,2019/10/24,,https://patents.google.com/patent/DE102019000833A1/de,https://patentimages.storage.googleapis.com/c5/e6/50/aa4d0fcd666e21/DE102019000833A1_0003.png
DE-102019128205-A1,Zusammenstellbare vertrauensw?rdige Ausf?hrungsumgebungen ,Intel Corporation,"Kapil Sood, Ioannis T. Schoinas, Yu-Yuan Chen, Raghunandan Makaram, David J. Harriman, Baiju Patel, Ronald Perez, Matthew E. Hoekstra, Reshma Lal",2018/12/17,2019/10/18,2020/6/18,,https://patents.google.com/patent/DE102019128205A1/de,https://patentimages.storage.googleapis.com/54/cf/37/f9570a3230c75e/DE102019128205A1_0001.png
DE-102020115026-A1,Systeme und Verfahren zur Tonabbildung von Bildern mit hohem Dynamikumfang f?r auf tiefem Lernen basierende Verarbeitung von hoher Qualit?t ,Intel Corporation,Attila Tamas Afra,2019/6/12,2020/6/5,2020/12/17,,https://patents.google.com/patent/DE102020115026A1/de,https://patentimages.storage.googleapis.com/69/50/d0/533669eab23f17/DE102020115026A1_0001.png
DE-102020134143-A1,"Filter mit piezoelektrischem Film, der an ein Siliziumsubstrat mit hohem spezifischen Widerstand mit einer haftstellenreichen Schicht gebondet ist ",Resonant Inc.,Patrick Turner,2019/12/20,2020/12/18,2021/6/24,,https://patents.google.com/patent/DE102020134143A1/de,https://patentimages.storage.googleapis.com/82/aa/f2/12e7d6b1d1428d/DE102020134143A1_0001.png
DE-112020000009-T5,Robotersystem mit Koordinationsmechanismus und Verfahren zum Betreiben dieses Systems ,"Mujin, Inc.","Rosen Nikolaev Diankov, Isamu Arase, Satoshi Tendo, Huan Liu, Shekhar Gupta, Ziyan Zhou, Xuming Zheng",2019/1/14,2020/1/10,2020/10/1,,https://patents.google.com/patent/DE112020000009T5/de,https://patentimages.storage.googleapis.com/c3/45/7f/d15435441d270a/DE112020000009T5_0001.png
DE-102019117592-A1,Videoverarbeitungsmechanismus ,Intel Corporation,"Jill Boyce, Atsuo Kuwahara, Tzach Ashkenazi, Ilan Beer, Eytan Kats, Prasoonkumar Surti, Kai Xiao, Jeffrey Tripp, Narayan Biswal, Jason Tanner, Nilesh Shah, Yi-Jen Chiu, Mayuresh Varerkar, Maria Bortman, Jonathan Distler, Itay Kaufman",2018/7/31,2019/6/28,2020/2/6,,https://patents.google.com/patent/DE102019117592A1/de,https://patentimages.storage.googleapis.com/5d/bd/f5/8f2eeabb6c0c1d/DE102019117592A1_0001.png
DE-102020118307-A1,Proaktiver daten-vorabruf mit angewandter quality-of-service ,Intel Corporation,"Francesc Guim Bernat, Slawomir PUTYRSKI, Susanne M. Balle",2019/9/11,2020/7/10,2021/3/11,,https://patents.google.com/patent/DE102020118307A1/de,https://patentimages.storage.googleapis.com/5d/db/3c/ddd51a2a83f2f4/DE102020118307A1_0001.png
DE-102019117485-A1,Adaptive Aufl?sung einer Punktwolke und Blickpunktvorhersage f?r Videostreaming in Rechenumgebungen ,Intel Corporation,"Mayuresh Varerkar, Stanley Baran, Michael Apodaca, Prasoonkumar Surti, Atsuo Kuwahara, Narayan Biswal, Jill Boyce, Yi-Jen Chiu, Gokcen Cilingir, Barnan Das, Atul Divekar, Srikanth Potluri, Nilesh Shah, Archie Sharma",2018/7/31,2019/6/28,2020/2/6,,https://patents.google.com/patent/DE102019117485A1/de,https://patentimages.storage.googleapis.com/d7/29/29/75cec9b73dfb47/DE102019117485A1_0001.png
DE-102019128261-A1,Datenfreigabesteuerung auf der Basis von Authentifizierung und Verbindungsstreckenschutz ,Intel Corporation,"David J. Harriman, Ioannis T. Schoinas, Kapil Sood, Raghunandan Makaram, Yu-Yuan Chen",2018/12/12,2019/10/21,2020/6/18,,https://patents.google.com/patent/DE102019128261A1/de,https://patentimages.storage.googleapis.com/e5/a5/1d/0532df510424ff/DE102019128261A1_0001.png
DE-102019114970-A1,Erweiterte immersive medien-pipeline zur korrektur von artefakten und der klarheit von objekten in rechenumgebungen ,Intel Corporation,"Atsuo Kuwahara, Gokcen Cilingir, James Holland, Jason Tanner, Kai Xiao, Mayuresh Varerkar, Narayan Biswal, Qian Xu, Sang-Hee Lee, Yi-Jen Chiu",2018/7/31,2019/6/4,2020/2/6,,https://patents.google.com/patent/DE102019114970A1/de,https://patentimages.storage.googleapis.com/29/cf/ef/51156834571b78/DE102019114970A1_0001.png
DE-102018130603-A1,AUGMENTED-REALITY-Bindungen physischer und virtueller Objekte ,Intel Corporation,Glen Anderson,2018/1/4,2018/11/30,2019/7/4,,https://patents.google.com/patent/DE102018130603A1/de,https://patentimages.storage.googleapis.com/36/ea/31/2c98ffde7a5b19/DE102018130603A1_0001.png
DE-102019103736-A1,Vorcodiermechanismus in pci-express ,Intel Corporation,Debendra Das Sharma,2018/4/16,2019/2/14,2019/10/17,,https://patents.google.com/patent/DE102019103736A1/de,https://patentimages.storage.googleapis.com/f7/ba/dc/de3c16732bf0e1/DE102019103736A1_0001.png
DE-102019109050-A1,Compiler-?bersetzung mit schleifen- und datenpartitionierung ,Intel Corporation,"Rakesh Krishnaiyer, Konstantin Bobrovskii, Dmitry Budanov",2018/5/7,2019/4/5,2019/11/7,,https://patents.google.com/patent/DE102019109050A1/de,https://patentimages.storage.googleapis.com/9c/62/46/3bf6dc39c6d47b/DE102019109050A1_0032.png
DE-102019107258-A1,Phased-array-antennenmodul und kommunikationsvorrichtung mit demselben ,"Samsung Electronics Co., Ltd.","Hyun-Seok Yu, Sang-Won Son, Siu-Chuang Ivan Lu",2018/5/24,2019/3/21,2019/11/28,,https://patents.google.com/patent/DE102019107258A1/de,https://patentimages.storage.googleapis.com/fe/90/d3/08b93de2e44328/DE102019107258A1_0001.png
DE-102019106669-A1,Verfahren und anordnungen zum verwalten von speicher in kaskadierten neuronalen netzen ,Intel Corporation,"Byoungwon Choe, Kwangwoong Park, Seok-Yong Byun",2018/4/17,2019/3/15,2019/10/17,,https://patents.google.com/patent/DE102019106669A1/de,https://patentimages.storage.googleapis.com/ff/17/55/61e04e515849b8/DE102019106669A1_0001.png
DE-102020120873-A1,Lokalisierung basierend auf vordefinierten merkmalen der umgebung ,Motional AD LLC (n.d.Ges.d. Staates Delaware),"Dana Miller, James Esper, Theodore Alden, Asmin Ayaz, Michael Oden",2019/8/12,2020/8/7,2021/2/18,,https://patents.google.com/patent/DE102020120873A1/de,https://patentimages.storage.googleapis.com/6b/a6/0c/af135c7c7d98ef/DE102020120873A1_0001.png
DE-102021104675-A1,Transversal angeregter akustischer filmvolumenresonator mit interdigitalwandler mit mehreren abst?nden ,Resonant Inc.,Bryant Garcia,2020/2/28,2021/2/26,2021/9/2,,https://patents.google.com/patent/DE102021104675A1/de,https://patentimages.storage.googleapis.com/1f/4f/a2/e806c7146922c9/DE102021104675A1_0001.png
DE-102019120554-A1,Video-umcodierungsmechanismus mit sechs freiheitsgraden ,Intel Corporation,Jill Boyce,2018/7/31,2019/7/30,2020/2/6,,https://patents.google.com/patent/DE102019120554A1/de,https://patentimages.storage.googleapis.com/99/7b/da/7a908b7384b918/DE102019120554A1_0001.png
DE-102020100684-A1,Kennzeichnung von graphischen bezugsmarkierern ,Nvidia Corporation,"Vukasin MILOVANOVIC, Joy D'Souza, Rochelle Pereira, Jianyuan Min",2019/1/15,2020/1/14,2020/7/16,,https://patents.google.com/patent/DE102020100684A1/de,https://patentimages.storage.googleapis.com/84/64/c1/e79e7b66344dfd/DE102020100684A1_0001.png
DE-102020133242-A1,Offene-Schleife-Mehrkanal-Audioimpulsantwort-Messung und Erfassungspfadevaluierung ,Intel Corporation,"Piotr Klinke, Jan Banas, Damian Koszewski, Przemyslaw Maziewski, Pawel Pach, Pawel Trella",2020/5/28,2020/12/12,2021/12/2,,https://patents.google.com/patent/DE102020133242A1/de,https://patentimages.storage.googleapis.com/8f/4a/2d/e9cc492ba864d7/DE102020133242A1_0009.png
DE-112019002316-T5,System zum erfassen eines ventilzustands ,Kitz Corporation,"Yu Inoue, Masahiro Kazama, Isao Nishizawa",2018/6/6,2019/6/6,2021/2/18,,https://patents.google.com/patent/DE112019002316T5/de,https://patentimages.storage.googleapis.com/4e/49/56/01eea2ac67bee2/DE112019002316T5_0001.png
DE-112019002524-T5,Drosseln von komponenten ?ber priorit?tenreihenfolgen ,Intel Corporation,"Avinash Ananthakrishnan, Jeremy Shrall",2018/9/27,2019/6/25,2021/3/11,,https://patents.google.com/patent/DE112019002524T5/de,https://patentimages.storage.googleapis.com/dd/48/70/649909fb6f35f1/DE112019002524T5_0004.png
DE-112020000629-T5,"Vereinheitlichte und automatisierte installation, einsatz, konfiguration und verwaltung von softwaredefinierten speicheranlagen ",EMC IP Holding Company LLC,William J. Elliot IV,2019/1/31,2020/1/20,2021/11/11,,https://patents.google.com/patent/DE112020000629T5/de,https://patentimages.storage.googleapis.com/a0/cd/59/6849fa97821879/DE112020000629T5_0001.png
DE-102019108266-A1,Techniken zum bereitstellen von isolation auf funktionsebene mit auf f?higkeit basierender sicherheit ,Intel Corporation,"Vadim Sukhomlinov, Kshitij Doshi, Michael LeMay, Dmitry Yurievich Babokin, Areg Melik-Adamyan",2018/6/29,2019/3/29,2020/1/2,,https://patents.google.com/patent/DE102019108266A1/de,https://patentimages.storage.googleapis.com/1b/45/13/6d686fde945852/DE102019108266A1_0001.png
DE-102020202583-A1,Technologien f?r multi-tier-abruf in einem kontextbewussten edge-gateway ,Intel Corporation,"Ned M. Smith, Thomas Willhalm, Brinda Ganesh, Francesc Guim Bernat, Karthik Kumar, Petar Torre, Evan Custodio, Suraj Prabhakaran",2019/3/29,2020/2/28,2020/10/1,,https://patents.google.com/patent/DE102020202583A1/de,https://patentimages.storage.googleapis.com/6d/2a/2b/7fae8769bf0037/DE102020202583A1_0001.png
DE-102019120661-A1,Videoverfeinerungsmechanismus ,Intel Corporation,"Jill Boyce, Scott Janus, Prasoonkumar Surti, Stanley Baran, Michael Apodaca, Srikanth Potluri, Hugues Labbe, Jong Dae Oh, Gokcen Cilingir, Archie Sharma, Jeffrey Tripp, Jason Ross, Barnan Das",2018/7/31,2019/7/31,2020/2/6,,https://patents.google.com/patent/DE102019120661A1/de,https://patentimages.storage.googleapis.com/4c/0a/2c/c2b904dbd85681/DE102019120661A1_0001.png
DE-112019002240-T5,Resistive Speicherzellen - Steuerung und Betrieb ,Intel Corporation,"Pulkit JAIN, Umut Arslan, Fatih Hamzaoglu",2018/6/29,2019/6/27,2021/1/21,,https://patents.google.com/patent/DE112019002240T5/de,https://patentimages.storage.googleapis.com/ba/38/50/edb9758b46234f/DE112019002240T5_0001.png
DE-102018122651-A1,"Dosiereinrichtung, System und Verfahren ","Beatrice Saier, Michael Saier","Michael Saier, Andreas Quellmalz, Tobias Szameitat",2018/7/20,2018/9/17,2020/1/23,,https://patents.google.com/patent/DE102018122651A1/de,https://patentimages.storage.googleapis.com/42/4a/04/d9e69b2b757ca5/DE102018122651A1_0001.png
DE-112019005403-T5,Fest montierter transversal angeregter akustischer filmvolumenresonator ,Resonant Inc.,"Viktor PLESSKI, Soumya Yandrapalli, Robert B. Hammond, Bryant Garcia, Patrick Turner, Jesson John, Ventsislav Yantchev",2018/10/31,2019/10/29,2021/7/15,,https://patents.google.com/patent/DE112019005403T5/de,https://patentimages.storage.googleapis.com/02/0b/e9/2332658b0a7100/DE112019005403T5_0001.png
DE-102021109937-A1,Kleine transversal angeregte akustische filmvolumenresonatoren mit verbessertem q-faktor ,Resonant Inc.,Bryant Garcia,2020/4/20,2021/4/20,2021/10/21,,https://patents.google.com/patent/DE102021109937A1/de,https://patentimages.storage.googleapis.com/8b/b6/f2/1b4ed567ea3619/DE102021109937A1_0001.png
DE-102018221031-A1,Hybridelektrofahrzeug und antriebssteuerungsverfahren hierf?r ,"Hyundai Motor Company, Kia Motors Corporation","Jung Min CHA, Joon Young Park",2018/6/25,2018/12/5,2020/1/2,,https://patents.google.com/patent/DE102018221031A1/de,https://patentimages.storage.googleapis.com/8f/7f/69/3dbf316c6fbd1b/DE102018221031A1_0001.png
DE-112019003310-T5,Profilauswahl f?r cbrs-kommunikation ,Google Llc,"Sooraj Sasindran, Shivank Nayak",2018/6/29,2019/6/26,2021/4/8,,https://patents.google.com/patent/DE112019003310T5/de,https://patentimages.storage.googleapis.com/e9/49/13/ca3852aa62b4a0/DE112019003310T5_0001.png
DE-102019132052-A1,Intelligente Internet-der-Dinge-Men?s mit Kameras ,Motorola Mobility Llc,"Yi Wu, Zhengping Ji, Rachid Alameh",2018/11/28,2019/11/26,2020/5/28,,https://patents.google.com/patent/DE102019132052A1/de,https://patentimages.storage.googleapis.com/0e/0f/38/242fcf6b8685ff/DE102019132052A1_0001.png
DE-102019110838-A1,Energiegewinnungssystem basierend auf inverser Elektrobenetzung an einem Dielektrikum ,"Hyundai Motor Company, Inha University Research And Business Foundation, Kia Motors Corporation","Gee Young Shin, Hyun Il Ryu, Fuwad Ahmed, Tae Joon JEON, Sun Min Kim",2018/11/12,2019/4/26,2020/5/14,,https://patents.google.com/patent/DE102019110838A1/de,https://patentimages.storage.googleapis.com/c4/58/7b/6b0258e683b1f3/DE102019110838A1_0001.png
DE-102020215842-A1,Cloud-konnektivit?t f?r fahrzeuginterne sensormodule ,Robert Bosch Gesellschaft mit beschr?nkter Haftung,"Russ Watts, Krisztian Bakos, Stefan Weissert, Philip Ventimiglia, Karl Holodnick, George Lewis",2019/12/23,2020/12/14,2021/6/24,,https://patents.google.com/patent/DE102020215842A1/de,https://patentimages.storage.googleapis.com/f6/d3/fa/603f980a7538a7/DE102020215842A1_0001.png
