Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
IBM,142.691,80.836,12.883,118.856,41,Information Technology,Computer Services,North America,United States,New York,New York,Virginia Rometty,http://www.forbes.com/companies/ibm/,0.108391667,0.159372062
UnitedHealth Group,127.514,165.885,6.011,117.855,41,Health Care,Managed Health Care,North America,United States,Minnesota,Minnesota,Stephen Hemsley,http://www.forbes.com/companies/unitedhealth-group/,0.051003352,0.036235947
General Motors,49.552,152.356,9.687,194.52,43,Consumer Discretionary,Auto & Truck Manufacturers,North America,United States,Michigan,Michigan,Mary Barra,http://www.forbes.com/companies/general-motors/,0.049799506,0.063581349
Nippon Telegraph & Tel,94.54,94.232,5.5523,172.488,44,Telecommunication Services,Telecommunications services,Asia,Japan,Japan,,Hiroo Unoura,http://www.forbes.com/companies/nippon-tel-tel/,0.032189486,0.058921598
BMW Group,60.382,102.215,7.0627,197.883,45,Consumer Discretionary,Auto & Truck Manufacturers,Europe,Germany,Germany,,Harald Krüger,http://www.forbes.com/companies/bmw-group/,0.035691292,0.069096512
Pfizer,205.746,48.851,7.743,167.46,46,Health Care,Pharmaceuticals,North America,United States,New York,New York,Ian Read,http://www.forbes.com/companies/pfizer/,0.046237908,0.158502385
Novartis,203.776,49.428,17.6454,131.905,47,Health Care,Pharmaceuticals,Europe,Switzerland,Switzerland,,Joseph Jimenez,http://www.forbes.com/companies/novartis/,0.133773549,0.356991988
MetLife,51.434,68.017,5.268,884.178,48,Financials,Diversified Insurance,North America,United States,New York,New York,Steven Kandarian,http://www.forbes.com/companies/metlife/,0.005958076,0.077451225
China Life Insurance,55.652,81.487,5.5731,377.035,49,Financials,Life & Health Insurance,Asia,China,China,,Zhi Xia,http://www.forbes.com/companies/china-life-insurance/,0.014781386,0.068392504
Royal Dutch Shell,209.987,264.871,2.0751,340.157,50,Energy,Oil & Gas Operations,Europe,Netherlands,Netherlands,,Ben Van Beurden,http://www.forbes.com/companies/royal-dutch-shell/,0.006100418,0.00783438
Siemens,91.812,85.511,6.4639,133.926,51,Industrials,Conglomerates,Europe,Germany,Germany,,Josef Kaeser,http://www.forbes.com/companies/siemens/,0.048264713,0.075591444
Royal Bank of Canada,90.722,33.09,7.6505,852.977,52,Financials,Major Banks,North America,Canada,Canada,,David Mckay,http://www.forbes.com/companies/royal-bank-of-canada/,0.008969175,0.23120278
Gazprom,57.146,102.051,4.8774,250.24,53,Energy,Oil & Gas Operations,Asia,Russia,Russia,,Alexei Miller,http://www.forbes.com/companies/gazprom/,0.019490889,0.04779375
UBS,63.689,39.93,6.4411,941.877,54,Financials,Regional Banks,Europe,Switzerland,Switzerland,,Sergio Ermotti,http://www.forbes.com/companies/ubs/,0.006838579,0.161309792
ING Group,49.891,55.674,5.4636,914.414,55,Financials,Major Banks,Europe,Netherlands,Netherlands,,Ralph Hamers,http://www.forbes.com/companies/ing-group/,0.005974974,0.098135575
Anheuser-Busch InBev,204.589,43.604,8.2672,136.532,56,Consumer Staples,Beverages,Europe,Belgium,Belgium,,Carlos De Brito,http://www.forbes.com/companies/anheuser-busch-inbev/,0.060551373,0.189597285
Shanghai Pudong Development,55.209,41.393,8.0514,776.819,57,Financials,Regional Banks,Asia,China,China,,Guang Geng,http://www.forbes.com/companies/shanghai-pudong-development/,0.010364577,0.194511149
Commonwealth Bank,99.171,33.133,6.863,657.032,58,Financials,Major Banks,Australia,Australia,Australia,,Ian Narev,http://www.forbes.com/companies/commonwealth-bank/,0.010445458,0.207134881
Industrial Bank,47.33,45.031,8.0431,832.046,59,Financials,Regional Banks,Asia,China,China,,Jian Gao,http://www.forbes.com/companies/industrial-bank/,0.009666653,0.178612511
Intel,149.259,56.276,11.474,105.467,60,Information Technology,Semiconductors,North America,United States,,,Brian Krzanich,http://www.forbes.com/companies/intel/,0.108792324,0.203887981
Citic Pacific,45.38,53.764,5.3933,877.829,61,Materials,Iron & Steel,Asia,Hong Kong,Hong Kong,,Zhen Chang,http://www.forbes.com/companies/citic-pacific/,0.006143907,0.100314337
CVS Health,110.802,153.29,5.202,93.657,62,Consumer Staples,Drug Retail,North America,United States,Rhode Island,Rhode Island,Larry Merlo,http://www.forbes.com/companies/cvs-health/,0.055543099,0.033935677
Cisco Systems,141.654,49.589,10.333,112.642,63,Information Technology,Communications Equipment,North America,United States,California,California,Charles Robbins,http://www.forbes.com/companies/cisco-systems/,0.091733101,0.208372825
Itaú Unibanco Holding,50.476,50.919,7.7059,324.076,63,Financials,Regional Banks,South America,Brazil,Brazil,,Roberto Setúbal,http://www.forbes.com/companies/itau-unibanco-holding/,0.023778064,0.151336436
China Minsheng Banking,49.268,42.359,7.3553,696.517,65,Financials,Regional Banks,Asia,China,China,,Qing Duan,http://www.forbes.com/companies/china-minsheng-banking/,0.010560116,0.173641965
Prudential,53.392,63.106,3.9402,558.729,66,Financials,Life & Health Insurance,Europe,United Kingdom,United Kingdom,,Cheick Thiam,http://www.forbes.com/companies/prudential/,0.007052077,0.062437803
TD Bank Group,81.818,29.815,6.228,833.956,67,Financials,Major Banks,North America,Canada,Canada,,Bharat Masrani,http://www.forbes.com/companies/td-bank-group/,0.00746802,0.208888144
General Electric,285.611,122.364,1.678,492.692,68,Industrials,Conglomerates,North America,United States,Connecticut,Connecticut,Jeffrey Immelt,http://www.forbes.com/companies/general-electric/,0.003405779,0.013713184
Softbank,67.137,74.747,4.2778,178.708,69,Telecommunication Services,Telecommunications services,Asia,Japan,Japan,,Masayoshi Son,http://www.forbes.com/companies/softbank/,0.023937373,0.057230391
Sumitomo Mitsui Financial,48.165,39.618,5.7625,1558.335,70,Financials,Regional Banks,Asia,Japan,Japan,,Masayuki Oku,http://www.forbes.com/companies/sumitomo-mitsui-financial/,0.003697857,0.145451562
Walt Disney,169.308,53.902,9.08,90.121,71,Consumer Discretionary,Broadcasting & Cable,North America,United States,California,California,Robert Iger,http://www.forbes.com/companies/walt-disney/,0.100753431,0.168453861
Westpac Banking Group,80.587,30.193,6.2684,570.984,72,Financials,Major Banks,Australia,Australia,Australia,,Brian Hartzer,http://www.forbes.com/companies/westpac-banking/,0.010978241,0.207611036
Deutsche Telekom,81.762,76.768,3.6084,156.34,73,Telecommunication Services,Telecommunications services,Europe,Germany,Germany,,Timotheus Höttges,http://www.forbes.com/companies/deutsche-telekom/,0.023080466,0.04700396
Honda Motor,51.09,118.094,4.4258,154.522,74,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,Japan,,Takahiro Hachigo,http://www.forbes.com/companies/honda-motor/,0.028641876,0.037476925
Rosneft,51.119,80.751,5.7912,139.55,75,Energy,Oil & Gas Operations,Asia,Russia,Russia,,Igor Sechin,http://www.forbes.com/companies/rosneft/,0.041499104,0.071716759
Boeing,85.321,96.114,5.172,94.408,76,Industrials,Aerospace & Defense,North America,United States,Illinois,Illinois,Dennis Muilenburg,http://www.forbes.com/companies/boeing/,0.054783493,0.053811099
Goldman Sachs Group,72.964,32.792,4.374,861.395,77,Financials,Investment Services,North America,United States,New York,New York,Lloyd Blankfein,http://www.forbes.com/companies/goldman-sachs-group/,0.00507781,0.133386192
Banco Bradesco,41.505,65.869,5.1461,257.544,78,Financials,Regional Banks,South America,Brazil,Brazil,,Luiz Trabuco Cappi,http://www.forbes.com/companies/banco-bradesco/,0.01998144,0.078126281
China Citic Bank,40.424,41.187,6.5597,788.84,79,Financials,Regional Banks,Asia,China,China,,Zhen Chang,http://www.forbes.com/companies/china-citic-bank/,0.008315628,0.159266273
Roche Holding,222.178,50.001,9.2047,75.687,80,Health Care,Pharmaceuticals,Europe,Switzerland,Switzerland,,Severin Schwan,http://www.forbes.com/companies/roche/,0.121615337,0.184090318
Prudential Financial,35.356,53.223,5.587,757.388,81,Financials,Life & Health Insurance,North America,United States,New Jersey,New Jersey,John Strangfeld,http://www.forbes.com/companies/prudential-financial/,0.007376668,0.104973414
Oracle,168.899,37.159,8.844,104.894,82,Information Technology,Software & Programming,North America,United States,California,California,Safra Catz,http://www.forbes.com/companies/oracle/,0.084313688,0.238004252
Coca-Cola,192.803,43.488,7.277,91.263,83,Consumer Staples,Beverages,North America,United States,Georgia,Georgia,Ahmet Kent,http://www.forbes.com/companies/coca-cola/,0.079736585,0.167333517
ANZ,54.888,31.099,5.8668,625.801,84,Financials,Major Banks,Australia,Australia,Australia,,Shayne Elliott,http://www.forbes.com/companies/anz/,0.009374865,0.188649153
Nissan Motor,42.914,101.018,4.7214,147.363,85,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,Japan,,Carlos Ghosn,http://www.forbes.com/companies/nissan-motor/,0.03203925,0.046738205
Morgan Stanley,53.683,32.13,4.865,807.715,86,Financials,Investment Services,North America,United States,New York,New York,James Gorman,http://www.forbes.com/companies/morgan-stanley/,0.006023164,0.151416122
American International Group,63.709,58.33,2.179,496.943,87,Financials,Diversified Insurance,North America,United States,New York,New York,Peter Hancock,http://www.forbes.com/companies/american-international-group/,0.004384809,0.03735642
National Australia Bank,56.482,28.785,4.9624,671.612,88,Financials,Major Banks,Australia,Australia,Australia,,Andrew Thorburn,http://www.forbes.com/companies/national-australia-bank/,0.00738879,0.172395345
Sanofi,115.374,40.473,4.7539,111.151,89,Health Care,Pharmaceuticals,Europe,France,France,,Olivier Brandicourt,http://www.forbes.com/companies/sanofi/,0.042769746,0.117458553
PepsiCo,147.302,62.698,5.162,70.019,90,Consumer Staples,Beverages,North America,United States,New York,New York,Indra Nooyi,http://www.forbes.com/companies/pepsico/,0.073722847,0.082331175
Bank of Nova Scotia,61.737,24.395,5.4719,653.482,91,Financials,Major Banks,North America,Canada,Canada,,Brian Porter,http://www.forbes.com/companies/bank-of-nova-scotia/,0.008373452,0.224304161
Intesa Sanpaolo,46.409,39.064,3.1427,734.878,92,Financials,Regional Banks,Europe,Italy,Italy,,Carlo Messina,http://www.forbes.com/companies/intesa-sanpaolo/,0.004276492,0.080450031
Merck,157.153,38.969,4.442,101.779,93,Health Care,Pharmaceuticals,North America,United States,New Jersey,New Jersey,Kenneth Frazier,http://www.forbes.com/companies/merck-co/,0.043643581,0.113988042
BASF,73.229,78.122,4.4213,80.07,94,Materials,Diversified Chemicals,Europe,Germany,Germany,,Kurt Bock,http://www.forbes.com/companies/basf/,0.055217934,0.056594813
American Express,63.184,34.594,5.026,159,95,Financials,Consumer Financial Services,North America,United States,New York,New York,Kenneth Chenault,http://www.forbes.com/companies/american-express/,0.031610063,0.14528531
United Technologies,88.442,59.126,4.044,87.484,95,Industrials,Conglomerates,North America,United States,Connecticut,Connecticut,Gregory Hayes,http://www.forbes.com/companies/united-technologies/,0.046225596,0.068396306
Bayer,102.527,51.634,4.51,84.637,97,Materials,Diversified Chemicals,Europe,Germany,Germany,,Werner Baumann,http://www.forbes.com/companies/bayer/,0.053286388,0.087345548
Korea Electric Power,33.064,52.092,11.7415,149.467,97,Utilities,Electric Utilities,Asia,South Korea,South Korea,,Hwan-Eik Cho,http://www.forbes.com/companies/korea-electric-power/,0.078555802,0.225399294
US Bancorp,74.996,21.12,5.816,428.638,97,Financials,Major Banks,North America,United States,Minnesota,Minnesota,Richard Davis,http://www.forbes.com/companies/us-bancorp/,0.013568559,0.275378788
GlaxoSmithKline,104.243,36.55,12.8672,78.774,100,Health Care,Pharmaceuticals,Europe,United Kingdom,United Kingdom,,Andrew Witty,http://www.forbes.com/companies/glaxosmithkline/,0.163343235,0.352043776
Munich Re,34.142,63.517,3.4465,295.683,101,Financials,Diversified Insurance,Europe,Germany,Germany,,Joachim Wenning,http://www.forbes.com/companies/munich-re/,0.011656064,0.054261064
EADS,50.877,71.47,2.9896,122.359,102,Industrials,Aerospace & Defense,Europe,France,France,,Thomas Enders,http://www.forbes.com/companies/eads/,0.024433021,0.041830139
Sberbank,39.195,42.563,3.636,374.268,102,Financials,Regional Banks,Asia,Russia,Russia,,Herman Gref,http://www.forbes.com/companies/sberbank/,0.009714964,0.085426309
Enel,44.569,76.917,2.4376,179.005,104,Utilities,Electric Utilities,Europe,Italy,Italy,,Francesco Starace,http://www.forbes.com/companies/enel/,0.013617497,0.031691304
Telefónica,55.197,52.362,3.044,133.587,104,Telecommunication Services,Telecommunications services,Europe,Spain,Spain,,José María López,http://www.forbes.com/companies/telefonica/,0.022786648,0.058133761
Mizuho Financial,40.691,25.953,5.0238,1625.482,106,Financials,Major Banks,Asia,Japan,Japan,,Yasuhiro Sato,http://www.forbes.com/companies/mizuho-financial/,0.003090652,0.193572997
Walgreens Boots Alliance,86.571,116.534,3.368,66.385,107,Consumer Staples,Drug Retail,North America,United States,Illinois,Illinois,Stefano Pessina,http://www.forbes.com/companies/walgreens-boots-alliance/,0.050734353,0.028901436
Hyundai Motor,28.938,81.25,5.67,141.033,108,Consumer Discretionary,Auto & Truck Manufacturers,Asia,South Korea,South Korea,,Gab-Han Yoon,http://www.forbes.com/companies/hyundai-motor/,0.040203357,0.069784615
Unilever,137.213,59.074,5.444,56.811,109,Consumer Staples,Household/Personal Care,Europe,Netherlands,Netherlands,,Paulus Polman,http://www.forbes.com/companies/unilever/,0.095826512,0.092155601
Credit Agricole,29.904,38.176,3.899,1661.272,110,Financials,Regional Banks,Europe,France,France,,Philippe Brassac,http://www.forbes.com/companies/credit-agricole/,0.002346997,0.10213223
Dow Chemical,59.019,48.77,7.634,68.026,111,Materials,Diversified Chemicals,North America,United States,Michigan,Michigan,Andrew Liveris,http://www.forbes.com/companies/dow-chemical/,0.112221798,0.156530654
Home Depot,169.777,88.519,7.009,42.549,112,Consumer Discretionary,Home Improvement Retail,North America,United States,Georgia,Georgia,Craig Menear,http://www.forbes.com/companies/home-depot/,0.164727726,0.079180741
Saudi Basic Industries,63.468,39.766,5.0076,87.434,113,Materials,Diversified Chemicals,Asia,Saudi Arabia,Saudi Arabia,,Yousef Al-Benyan,http://www.forbes.com/companies/saudi-basic-industries/,0.057272914,0.125926671
China State Construction Engineering,25.551,135.02,4.1466,165.607,114,Industrials,Construction Services,Asia,China,China,,Qing Guan,http://www.forbes.com/companies/china-state-construction-engineering/,0.025038797,0.030711006
BBVA-Banco Bilbao Vizcaya,46.875,25.819,2.9298,814.81,115,Financials,Regional Banks,Europe,Spain,Spain,,"D. Carlos Vila,",http://www.forbes.com/companies/bbva-banco-bilbao-vizcaya/,0.003595685,0.113474573
Société Générale,32.464,28.432,4.4368,1449.559,115,Financials,Major Banks,Europe,France,France,,Frédéric Oudéa,http://www.forbes.com/companies/societe-generale/,0.003060793,0.156049522
Hon Hai Precision,39.202,141.152,4.6251,70.274,117,Information Technology,Electronics,Asia,Taiwan,Taiwan,,Terry Gou,http://www.forbes.com/companies/hon-hai-precision/,0.065815237,0.032766805
Gilead Sciences,138.078,32.17,18.108,51.839,118,Health Care,Biotechs,North America,United States,California,California,John Milligan,http://www.forbes.com/companies/gilead-sciences/,0.349312294,0.562884675
Swiss Re,35.449,35.658,4.5946,189.557,118,Financials,Diversified Insurance,Europe,Switzerland,Switzerland,,Michel Liès,http://www.forbes.com/companies/swiss-re/,0.02423862,0.128851871
SAIC Motor,34.437,101.922,4.6165,78.79,120,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,China,,Hong Chen,http://www.forbes.com/companies/saic-motor/,0.058592461,0.045294441
Reliance Industries,50.589,42.239,4.2202,91.542,121,Energy,Oil & Gas Operations,Asia,India,India,,Mukesh Ambani,http://www.forbes.com/companies/reliance-industries/,0.046101243,0.099912403
LukOil,36.81,90.441,4.8033,69.62,122,Energy,Oil & Gas Operations,Asia,Russia,Russia,,Vagit Alekperov,http://www.forbes.com/companies/lukoil/,0.068993105,0.053109762
Capital One Financial,39.221,25.015,4.03,334.048,123,Financials,Consumer Financial Services,North America,United States,Virginia,Virginia,Richard Fairbank,http://www.forbes.com/companies/capital-one-financial/,0.012064134,0.161103338
