Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
China Everbright Bank,35.058,25.237,4.688,441.169,145,Financials,Regional Banks,Asia,China,China,,Zhao Huan,http://www.forbes.com/companies/china-everbright-bank/,0.010626313,0.185759005
Swiss Re,36.803,37.128,3.4585,197.511,146,Financials,Diversified Insurance,Europe,Switzerland,Switzerland,,Michel Liès,http://www.forbes.com/companies/swiss-re/,0.017510417,0.093150722
Phillips 66,42.6,149.828,4.757,48.741,147,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,Greg Garland,http://www.forbes.com/companies/phillips-66/,0.097597505,0.03174974
Hitachi,33.491,91.259,2.9534,102.721,148,Information Technology,Electronics,Asia,Japan,Japan,,Hiroaki Nakanishi,http://www.forbes.com/companies/hitachi/,0.028751667,0.032362835
Møller-Maersk,46.891,47.544,5.015,68.844,148,Industrials,Other Transportation,Europe,Denmark,Denmark,,Nils Andersen,http://www.forbes.com/companies/moller-maersk/,0.072845854,0.105481238
"Twenty-First Century Fox, Inc.",72.454,32.606,9.296,52.652,150,,,North America,United States,New York,New York,Keith Murdoch,http://www.forbes.com/companies/twenty-first-century-fox-inc/,0.176555496,0.285100902
Iberdrola,42.31,39.836,3.1842,113.468,151,Utilities,Electric Utilities,Europe,Spain,Spain,,José Sánchez Galán,http://www.forbes.com/companies/iberdrola/,0.028062537,0.079932724
State Bank of India,32.987,40.796,2.3475,400.638,152,Financials,Regional Banks,Asia,India,India,,V Kannan,http://www.forbes.com/companies/state-bank-of-india/,0.005859404,0.057542406
Standard Chartered,39.779,24.815,2.5844,725.914,153,Financials,Major Banks,Europe,United Kingdom,United Kingdom,,Peter Sands,http://www.forbes.com/companies/standard-chartered/,0.003560201,0.104146685
Bank of Montreal,39.732,20.071,3.7839,530.272,154,Financials,Major Banks,North America,Canada,Canada,,William Downe,http://www.forbes.com/companies/bank-of-montreal/,0.007135772,0.188525734
China Communications Construction,41.22,58.452,2.2505,101.61,155,Industrials,Construction Services,Asia,China,China,,Liu Qitao,http://www.forbes.com/companies/china-communications-construction/,0.022148411,0.038501677
Qualcomm,111.774,26.964,8.063,48.447,156,Information Technology,Semiconductors,North America,United States,California,California,Steven Mollenkopf,http://www.forbes.com/companies/qualcomm/,0.166429294,0.299028334
Prudential Financial,36.389,58.521,1.381,766.655,157,Financials,Life & Health Insurance,North America,United States,New Jersey,New Jersey,John Strangfeld Jr,http://www.forbes.com/companies/prudential-financial/,0.001801332,0.023598366
Taiwan Semiconductor,123.323,25.173,8.7086,47.311,158,Information Technology,Semiconductors,Asia,Taiwan,Taiwan,,Te Liu,http://www.forbes.com/companies/taiwan-semiconductor/,0.184071358,0.345950026
Honeywell International,81.568,40.306,4.239,45.451,159,Industrials,Conglomerates,North America,United States,New Jersey,New Jersey,David Cote,http://www.forbes.com/companies/honeywell-international/,0.093265275,0.105170446
China Railway Group,39.709,96.825,1.6811,110.098,160,Industrials,Construction Services,Asia,China,China,,Dai Hegen,http://www.forbes.com/companies/china-railway-group/,0.015269124,0.017362251
Amgen,117.689,20.058,5.158,69.009,161,Health Care,Biotechs,North America,United States,California,California,Robert Bradway,http://www.forbes.com/companies/amgen/,0.074743874,0.257154253
Aviva,24.454,51.144,2.5834,463.899,162,Financials,Life & Health Insurance,Europe,United Kingdom,United Kingdom,,Patrick Domit,http://www.forbes.com/companies/aviva/,0.005568885,0.050512279
Express Scripts,61.86,100.887,2.0076,53.799,163,Health Care,Healthcare Services,North America,United States,Missouri,Missouri,George Paz,http://www.forbes.com/companies/express-scripts/,0.037316679,0.019899492
Time Warner,70.827,28.101,3.816,63.259,163,Consumer Discretionary,Broadcasting & Cable,North America,United States,New York,New York,Jeff Bewkes,http://www.forbes.com/companies/time-warner/,0.060323432,0.135795879
VINCI,35.233,51.788,3.2975,77.551,165,Industrials,Construction Services,Europe,France,France,,Xavier Huillard,http://www.forbes.com/companies/vinci/,0.042520406,0.063673052
Walgreens Boots Alliance,95.926,77.617,2.046,48.616,165,Consumer Staples,Drug Retail,North America,United States,Illinois,Illinois,Stefano Pessina,http://www.forbes.com/companies/walgreens-boots-alliance/,0.04208491,0.026360205
Anthem,41.342,73.923,2.5697,62.065,167,Health Care,Managed Health Care,North America,United States,Indiana,Indiana,Joseph Swedish,http://www.forbes.com/companies/anthem/,0.041403367,0.034761847
Union Pacific,93.485,23.988,5.18,52.716,168,Industrials,Railroads,North America,United States,Nebraska,Nebraska,Lance Fritz,http://www.forbes.com/companies/union-pacific/,0.098262387,0.215941304
China Railway Construction,33.7,94.081,1.8399,99.453,169,Industrials,Construction Services,Asia,China,China,,Zhang Zongyan,http://www.forbes.com/companies/china-railway-construction/,0.018500196,0.019556552
PNC Financial Services,48.159,15.958,4.173,345.072,169,Financials,Major Banks,North America,United States,Pennsylvania,Pennsylvania,William Demchak,http://www.forbes.com/companies/pnc-financial-services/,0.012093128,0.261498935
Korea Electric Power,27.04,54.6,2.5525,148.941,171,Utilities,Electric Utilities,Asia,South Korea,South Korea,,Hwan-Eik Cho,http://www.forbes.com/companies/korea-electric-power/,0.017137659,0.046749084
McKesson,52.257,173.962,1.715,55.11,172,Health Care,Pharmaceuticals,North America,United States,California,California,John Hammergren,http://www.forbes.com/companies/mckesson/,0.031119579,0.009858475
China Pacific Insurance,48.367,35.546,1.7932,132.995,173,Financials,Life & Health Insurance,Asia,China,China,,Huo Lianhong,http://www.forbes.com/companies/china-pacific-insurance/,0.013483214,0.050447308
EI du Pont de Nemours,65.228,35.283,3.625,49.876,174,Materials,Diversified Chemicals,North America,United States,Delaware,Delaware,Ellen Kullman,http://www.forbes.com/companies/ei-du-pont-de-nemours/,0.072680247,0.102740697
Legal & General Group,24.972,85.124,1.6219,618.472,175,Financials,Life & Health Insurance,Europe,United Kingdom,United Kingdom,,Nigel Wilson,http://www.forbes.com/companies/legal-general-group/,0.002622431,0.019053381
KDDI,64.026,42.566,3.8201,43.532,176,Telecommunication Services,Telecommunications services,Asia,Japan,Japan,,Takashi Tanaka,http://www.forbes.com/companies/kddi/,0.087753836,0.089745337
National Grid,48.994,23.934,3.5474,84.608,177,Utilities,Electric Utilities,Europe,United Kingdom,United Kingdom,,Steven Holliday,http://www.forbes.com/companies/national-grid/,0.041927477,0.148215927
L'Oréal Group,106.559,29.887,6.5131,38.798,178,Consumer Staples,Household/Personal Care,Europe,France,France,,Jean-Paul Agon,http://www.forbes.com/companies/loreal-group/,0.167872055,0.217924181
Travelers Cos,34.489,27.188,3.665,105.213,179,Financials,Property & Casualty Insurance,North America,United States,New York,New York,Jay Fishman,http://www.forbes.com/companies/travelers-cos/,0.034834098,0.134802119
Christian Dior,35.086,42.804,3.0972,70.391,180,Consumer Discretionary,Apparel/Accessories,Europe,France,France,,Bernard Arnault,http://www.forbes.com/companies/christian-dior/,0.043999943,0.072357724
Tokio Marine Holdings,29.49,38.686,2.3419,170.714,181,Financials,Property & Casualty Insurance,Asia,Japan,Japan,,Tsuyoshi Nagano,http://www.forbes.com/companies/tokio-marine-holdings/,0.013718266,0.060536111
Valero Energy,30.6,130.844,3.63,45.55,182,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,Joseph Gorder,http://www.forbes.com/companies/valero-energy/,0.079692645,0.027742961
Oil & Natural Gas,43.665,28.689,4.386,59.324,183,Energy,Oil & Gas Operations,Asia,India,India,,Dinesh Sarraf,http://www.forbes.com/companies/oil-natural-gas/,0.073932978,0.152880895
Mitsui & Co,23.612,52.666,3.5393,105.779,184,Industrials,Trading Companies,Asia,Japan,Japan,,Tatsuo Yasunaga,http://www.forbes.com/companies/mitsui-co/,0.033459382,0.067202749
China Unicom,39.846,46.212,1.9557,88.026,185,Telecommunication Services,Telecommunications services,Asia,China,China,,Xiao Chang,http://www.forbes.com/companies/china-unicom/,0.022217299,0.042320177
Philip Morris International,121.139,29.652,7.458,35.187,186,Consumer Staples,Tobacco,North America,United States,New York,New York,André Calantzopoulos,http://www.forbes.com/companies/philip-morris-international/,0.211953278,0.251517604
United Parcel Service,87.376,58.258,3.032,35.471,187,Industrials,Air Courier,North America,United States,Georgia,Georgia,David Abney,http://www.forbes.com/companies/united-parcel-service/,0.085478278,0.052044354
Mondel?z International,60.673,34.244,2.184,66.815,188,Consumer Staples,Food Processing,North America,United States,Illinois,Illinois,Irene Rosenfeld,http://www.forbes.com/companies/mondelez-international/,0.032687271,0.063777596
Suncor Energy,44.947,36.092,2.4437,68.786,188,Energy,Oil & Gas Operations,North America,Canada,Canada,,Steven Williams,http://www.forbes.com/companies/suncor-energy/,0.035526125,0.067707525
SAP,90.24,23.294,4.3441,46.595,190,Information Technology,Software & Programming,Europe,Germany,Germany,,William Mcdermott,http://www.forbes.com/companies/sap/,0.093231033,0.186490083
Duke Energy,55.395,25.146,1.883,120.709,191,Utilities,Electric Utilities,North America,United States,North Carolina,North Carolina,Lynn Good,http://www.forbes.com/companies/duke-energy/,0.0155995,0.074882685
Gilead Sciences,145.029,24.931,12.1013,34.664,192,Health Care,Biotechs,North America,United States,California,California,John Martin,http://www.forbes.com/companies/gilead-sciences/,0.349102816,0.485391681
Renault,27.524,54.457,2.507,98.681,193,Consumer Discretionary,Auto & Truck Manufacturers,Europe,France,France,,Carlos Ghosn,http://www.forbes.com/companies/renault/,0.025405093,0.046036322
Allstate,29.488,34.874,2.85,110.306,194,Financials,Diversified Insurance,North America,United States,Illinois,Illinois,Thomas Wilson,http://www.forbes.com/companies/allstate/,0.025837216,0.081722773
Deutsche Post,38.775,75.117,2.7471,45.178,195,Industrials,Air Courier,Europe,Germany,Germany,,Frank Appel,http://www.forbes.com/companies/deutsche-post/,0.060806145,0.036570949
Lockheed Martin,63.424,45.6,3.614,37.073,196,Industrials,Aerospace & Defense,North America,United States,Maryland,Maryland,Marillyn Hewson,http://www.forbes.com/companies/lockheed-martin/,0.097483344,0.079254386
Orange,43.93,52.322,1.227,117.129,196,Telecommunication Services,Telecommunications services,Europe,France,France,,Stéphane Richard,http://www.forbes.com/companies/orange/,0.010475629,0.023450938
Ecopetrol,33.609,34.43,3.7516,59.828,198,Energy,Oil & Gas Operations,South America,Colombia,Colombia,,Juan Echeverry Garzón,http://www.forbes.com/companies/ecopetrol/,0.062706425,0.108963114
British American Tobacco,99.647,23.004,5.129,40.801,199,Consumer Staples,Tobacco,Europe,United Kingdom,United Kingdom,,Nicandro Durante,http://www.forbes.com/companies/british-american-tobacco/,0.125707703,0.222961224
Costco Wholesale,67.096,115.637,2.264,33.6,200,Consumer Discretionary,Discount Stores,North America,United States,Washington,Washington,Walter Jelinek,http://www.forbes.com/companies/costco-wholesale/,0.067380952,0.019578509
ABB,50.328,40.071,2.5977,45.193,201,Industrials,Conglomerates,Europe,Switzerland,Switzerland,,Ulrich Spiesshofer,http://www.forbes.com/companies/abb/,0.057480141,0.064827431
Bank of New York Mellon,45.132,15.134,2.524,385.303,202,Financials,Major Banks,North America,United States,New York,New York,Gerald Hassell,http://www.forbes.com/companies/bank-of-ny-mellon/,0.006550689,0.166776794
Aetna,37.645,58.008,2.0408,53.402,203,Health Care,Managed Health Care,North America,United States,Connecticut,Connecticut,Mark Bertolini,http://www.forbes.com/companies/aetna/,0.038215797,0.035181354
Brookfield Asset Management,34.978,18.553,3.1185,129.48,204,Financials,Real Estate,North America,Canada,Canada,,Bruce Flatt,http://www.forbes.com/companies/brookfield-asset-management/,0.024084801,0.168086024
3M,105.132,31.821,4.956,31.269,205,Industrials,Conglomerates,North America,United States,Minnesota,Minnesota,Inge Thulin,http://www.forbes.com/companies/3m/,0.158495635,0.155746205
Schneider Electric,47.506,33.08,2.5746,49.803,206,Industrials,Electrical Equipment,Europe,France,France,,Jean-Pascal Tricoire,http://www.forbes.com/companies/schneider-electric/,0.051695681,0.077829504
McDonald's,92.537,27.441,4.7578,34.281,207,Consumer Discretionary,Restaurants,North America,United States,Illinois,Illinois,Stephen Easterbrook,http://www.forbes.com/companies/mcdonalds/,0.13878825,0.173382894
People's Insurance Company,21.834,55.663,2.1275,126.014,208,Financials,Property & Casualty Insurance,Asia,China,China,,Wang Yincheng,http://www.forbes.com/companies/peoples-insurance-company/,0.016883045,0.03822108
Surgutneftegas,24.16,26.601,8.7672,74.631,209,Energy,Oil & Gas Operations,Asia,Russia,Russia,,Vladimir Bogdanov,http://www.forbes.com/companies/surgutneftegas/,0.117473972,0.329581595
Lowe's Cos,71.435,56.223,2.682,31.827,210,Consumer Discretionary,Home Improvement Retail,North America,United States,North Carolina,North Carolina,Robert Niblock,http://www.forbes.com/companies/lowes-cos/,0.084268074,0.047702897
Jardine Matheson,43.176,39.921,1.71,66.457,211,Industrials,Conglomerates,Asia,Hong Kong,Hong Kong,,Benjamin Keswick,http://www.forbes.com/companies/jardine-matheson/,0.025730924,0.042834598
Aflac,28.045,22.723,2.951,119.767,212,Financials,Life & Health Insurance,North America,United States,Georgia,Georgia,Dan Amos,http://www.forbes.com/companies/aflac/,0.024639508,0.129868415
Continental,47.918,45.77,3.1507,36.593,213,Consumer Discretionary,Auto & Truck Parts,Europe,Germany,Germany,,Elmar Phd,http://www.forbes.com/companies/continental/,0.086101167,0.068837667
BT Group,55.413,29.572,3.3112,40.127,214,Telecommunication Services,Telecommunications services,Europe,United Kingdom,United Kingdom,,Gavin Patterson,http://www.forbes.com/companies/bt-group/,0.082518005,0.111970783
Japan Tobacco,65.153,23.607,4.0093,39.812,214,Consumer Staples,Tobacco,Asia,Japan,Japan,,Mitsuomi Koizumi,http://www.forbes.com/companies/japan-tobacco/,0.100705817,0.169835218
ACE,36.42,19.449,2.853,98.248,216,Financials,Diversified Insurance,Europe,Switzerland,Switzerland,,Evan Greenberg,http://www.forbes.com/companies/ace/,0.029038759,0.146691347
SABMiller,87.342,16.704,3.6377,52.819,217,Consumer Staples,Beverages,Europe,United Kingdom,United Kingdom,,Alan Clark,http://www.forbes.com/companies/sabmiller/,0.06887105,0.217774186
Repsol YPF,26.509,60.807,2.1382,62.788,218,Energy,Oil & Gas Operations,Europe,Spain,Spain,,Josu Imaz San Miguel,http://www.forbes.com/companies/repsol-ypf/,0.034054278,0.035163715
John Deere,30.039,34.794,2.8664,58.29,219,Industrials,Heavy Equipment,North America,United States,Illinois,Illinois,Samuel Allen,http://www.forbes.com/companies/john-deere/,0.049174816,0.08238202
Archer Daniels Midland,30.396,81.221,2.248,44.027,220,Consumer Staples,Food Processing,North America,United States,Illinois,Illinois,Juan Luciano,http://www.forbes.com/companies/archer-daniels-midland/,0.051059577,0.027677571
American Airlines Group,33.495,42.649,2.883,43.771,221,,,North America,United States,Texas,Texas,William Parker,http://www.forbes.com/companies/american-airlines-group/,0.065865527,0.067598302
EMC,51.969,24.4,2.715,45.885,222,Information Technology,Computer Storage Devices,North America,United States,Massachusetts,Massachusetts,Joseph Tucci,http://www.forbes.com/companies/emc/,0.059169663,0.111270492
BlackRock,61.484,11.246,3.294,239.808,223,Financials,Investment Services,North America,United States,New York,New York,Laurence Fink,http://www.forbes.com/companies/blackrock/,0.013735989,0.292904144
FedEx,47.294,47.178,2.529,36.108,223,Industrials,Air Courier,North America,United States,Tennessee,Tennessee,Frederick Smith,http://www.forbes.com/companies/fedex/,0.07003988,0.053605494
PTT PCL,29.074,87.267,1.7,54.695,225,Energy,Oil & Gas Operations,Asia,Thailand,Thailand,,Pailin Chuchottaworn,http://www.forbes.com/companies/ptt-pcl/,0.031081452,0.019480445
NextEra Energy,46.873,18.089,2.466,74.929,226,Utilities,Electric Utilities,North America,United States,Florida,Florida,James Robo,http://www.forbes.com/companies/nextera-energy/,0.032911156,0.136325944
Cigna,34.075,34.95,2.102,57.006,227,Health Care,Managed Health Care,North America,United States,Connecticut,Connecticut,David Cordani,http://www.forbes.com/companies/cigna/,0.036873312,0.060143062
